n,m,POBLACION,GENERACION,CROSSOVER,MUTACION,NL
9,1,33000,330,0.01,0.0033,231	
9,1,33000,330,0.01,0.01,231	
9,1,33000,330,0.01,0.033,231	
9,1,33000,330,0.01,0.1,231	
9,1,33000,330,0.01,0.33,231	
9,1,33000,330,0.033,0.001,231	
9,1,33000,330,0.033,0.0033,231	
9,1,33000,330,0.033,0.01,231	
9,1,33000,330,0.033,0.033,231	
9,1,33000,330,0.033,0.1,231	
9,1,33000,330,0.033,0.33,231	
9,1,33000,330,0.1,0.001,231	
9,1,33000,330,0.1,0.0033,231	
9,1,33000,330,0.1,0.01,231	
9,1,33000,330,0.1,0.033,230	
9,1,33000,330,0.1,0.1,231	
9,1,33000,330,0.1,0.33,231	
9,1,33000,330,0.3,0.001,231	
9,1,33000,330,0.3,0.0033,231	
9,1,33000,330,0.3,0.01,231	
9,1,33000,330,0.3,0.033,231	
9,1,33000,330,0.3,0.1,231	
9,1,33000,330,0.3,0.33,231	
9,1,33000,330,0.9,0.001,231	
9,1,33000,330,0.9,0.0033,231	
9,1,33000,330,0.9,0.01,231	
9,1,33000,330,0.9,0.033,231	
9,1,33000,330,0.9,0.1,231	
9,1,33000,330,0.9,0.33,231	
